	Species	nm_volume	average_bifurcation_angle_local	average_bifurcation_angle_remote	average_contraction	average_diameter	average_fragmentation	average_parent_daughter_ratio	hausdorff_dimension	id	max_branch_order	max_euclidean_distance	max_path_distance	neuron_reconstruction_type	number_bifurcations	number_branches	number_nodes	number_stems	number_tips	overall_depth	overall_height	overall_width	scale_factor_x	scale_factor_y	scale_factor_z	soma_surface	superseded	tags	total_length	total_surface	vaa3d_volume	line_name	specimen__name	specimen__hemisphere	structure__id	structure__name	structure__acronym	structure_parent__id	structure_parent__acronym	structure__layer	nr__max_euclidean_distance	nr__number_stems	nr__number_bifurcations	nr__average_contraction	nr__average_parent_daughter_ratio	nr__reconstruction_type	nrwkf__id	erwkf__id	ef__fast_trough_v_long_square	ef__upstroke_downstroke_ratio_long_square	ef__adaptation	ef__f_i_curve_slope	ef__threshold_i_long_square	ef__tau	ef__avg_isi	ef__avg_firing_rate	ef__ri	ef__peak_t_ramp	ef__vrest	si__height	si__width	si__path	csl__x	csl__y	csl__z	csl__normalized_depth	cell_reporter_status	m__glif	m__biophys	m__biophys_perisomatic	m__biophys_all_active	tag__apical	tag__dendrite_type	morph_thumb_path	ephys_thumb_path	ephys_inst_thresh_thumb_path	donor__age	donor__sex	donor__disease_state	donor__race	donor__years_of_seizure_history	donor__species	donor__id	donor__name	e-type	m-type	me-type	upright_angle	soma_distance_from_pia	estimated_shrinkage_factor	estimated_slice_angle	cell_set_preferred_alias	cell_set_ label	cell_set_ accession	cell_set_ aligned_alias	cell_set_  additional_alias	cell_set_ alias_assignee	cell_set_ alias_citation	cell_set_ structure	cell_set_ ontology_tag	taxonomy_id	species	modality	capacitance
382982932	Mouse	5406.3953012764005	89.1462033252315		0.8872228508523979	0.379826111589344	44.3617021276596	0.8769916855257099		674389884	6.0	431.375242128347	475.40924295319803	full	24	57	2417	9	33	145.5314	533.378298527449	218.09929378674198	0.1144	0.1144	0.28	557.674310511469	False	3D Neuron Reconstruction morphology	2875.15684072065	3405.75095731125	354.11256337496803	Nr5a1-Cre	Nr5a1-Cre;Ai14-177333.03.01.01	left	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	431.375242128347	9.0	24.0	0.8872228508523979	0.8769916855257099	full	674389901.0	491199232	-48.750003814697294	2.68785571049653	0.0388419782221786	0.26666667891873	130.0	15.6231131755761	81.5077272727273	12.268775408912699	160.624995827675	4.04145833333333	-80.7081985473633	5717.0	5768.0	/external/mousecelltypes/prod262/specimen_382982932/min_xy_382982932.aff	9396.04120170065	1458.8688423874698	8921.926744101129	0.3596257619642971	positive	2	2	1	1	intact	spiny	/api/v2/well_known_file_download/487661131	/api/v2/well_known_file_download/487614729	/api/v2/well_known_file_download/491381661						Mus musculus	339692340	Nr5a1-Cre;Ai14(IVSCC)-177333	Exc_3	Spiny_7	ME_Exc_14	161.911708968403	386.271457819863	2.3297015273099904	21.801409486399898	ME_Exc_14	ME 28	CS201906170_28		Tufted (sparse) L4|RS adapting	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.09726452035109907
396608557	Mouse	3568.6595625680475	79.0108342019268		0.901913608731987	0.412200557635243	28.6	0.9003837352921841		673116803	7.0	191.73913425573798	206.078683720051	full	20	47	1334	7	27	26.32	267.344201789966	143.421221698734	0.1144	0.1144	0.28	463.441598810372	False	3D Neuron Reconstruction morphology	1542.0697564991501	2005.79815456996	220.26175627607898	Pvalb-IRES-Cre	Pvalb-IRES-Cre;Ai14-177452.03.02.01	right	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5	191.73913425573798	7.0	20.0	0.901913608731987	0.9003837352921841	full	673116805.0	491200199	-63.9375	1.33618037387399		1.0914674950631	190.0	7.57814312625234	10.85	92.1658986175115	130.625069141388	10.1455	-69.9003829956055	7580.0	5738.0	/external/mousecelltypes/prod281/specimen_396608557/min_xy_396608557.aff	8860.13330470803	1165.02107673807	3323.6013599390003	0.631947917625986	positive	0	2	1	1		aspiny	/api/v2/well_known_file_download/487661141	/api/v2/well_known_file_download/487619058	/api/v2/well_known_file_download/491382768						Mus musculus	385580004	Pvalb-IRES-Cre;Ai14(IVSCC)-177452	Inh_8	Aspiny_10	ME_Inh_9	158.948440253916	649.7063975328599	2.28046703965	-13.0512454379	ME_Inh_9	ME 09	CS201906170_9		Ascending axon L5, L6|FS transient & pausing 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.05801446212479927
466245544	Mouse	3806.8230150265417	70.76739826411571		0.869973898977097	0.273426228315923	60.3611111111111	0.8001503071797231		491458275	5.0	380.09556592779404	487.576018049454	full	18	44	2514	8	26	106.741	453.727745196594	413.2731433306109	0.1144	0.1144	0.28	262.27268351607	False	3D Neuron Reconstruction morphology	2976.8394282737	2562.5181720342002	192.364661742607	Pvalb-IRES-Cre	Pvalb-IRES-Cre;Ai14-170929.04.01.01	left	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a	380.09556592779404	8.0	18.0	0.869973898977097	0.8001503071797231	full	491458277.0	491199875	-62.71875	1.29428584053026	0.00661822939739147	1.0343920145190602	170.0	8.41077145937001	23.834756097561	41.9555373634526	115.00000208616301	8.87707166666667	-71.0717086791992	5749.0	7583.0	/external/mousecelltypes/prod132/specimen_466245544/min_xy_320393368.aff	8720.331244623001	1450.8411466775901	8153.1641302320495	0.887222525871973	positive	0	1	1	0		aspiny	/api/v2/well_known_file_download/487660489	/api/v2/well_known_file_download/491383758	/api/v2/well_known_file_download/491383760						Mus musculus	319194366	Pvalb-IRES-Cre;Ai14(IVSCC)-170929	Inh_8	Aspiny_19	ME_Inh_9	213.574016578316	981.2510118982319	2.53487497342	-12.4636693801	ME_Inh_9	ME 09	CS201906170_9		Ascending axon L5, L6|FS transient & pausing 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.07313714179820878
471077468	Mouse	3925.099373663627	76.82504419973449		0.891643616796875	0.323041853554243	39.2608695652174	1.0076219575874898		500919203	4.0	192.720071779926	207.434092651693	full	23	54	2017	8	31	48.4529	292.00148310631903	224.063607432232	0.1144	0.1144	0.28	328.308334808628	False	3D Neuron Reconstruction morphology	2313.54147314622	2344.27296836989	202.45323621544998	Pvalb-IRES-Cre	Pvalb-IRES-Cre;Ai14-180633.03.02.01	right	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4	192.720071779926	8.0	23.0	0.891643616796875	1.0076219575874898	full	500919205.0	491200244	-55.812503814697294	1.17066504765197	0.0021139286800466103	0.8015478626991149	190.0	8.35216434772448	13.6835384615385	73.0805122381748	131.250381469727	8.39659166666667	-66.2035369873047	5748.0	7583.0	/external/mousecelltypes/prod324/specimen_471077468/min_xy_471077468.aff	8779.0	877.551592238568	3517.4146178291107	0.425798273419457	positive	0	1	1	0		aspiny	/api/v2/well_known_file_download/487660384	/api/v2/well_known_file_download/487636397	/api/v2/well_known_file_download/491384586						Mus musculus	469953330	Pvalb-IRES-Cre;Ai14(IVSCC)-180633	Inh_13	Aspiny_9	ME_Inh_12	146.90009835657	435.285466685648	2.0752895752900002	-10.278584775	ME_Inh_12	ME 12	CS201906170_12		Small axon, intersecting dendrites|FS delayed/pausing 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.063635352935343
471077857	Mouse	3265.422888263583	82.0518850444199		0.921863502681608	0.331268224217063	49.52	0.9088392308176492		491119234	3.0	273.842989021812	319.441793898379	full	13	32	1648	6	19	81.9012	461.280515251513	275.14612001263697	0.1144	0.1144	0.28	551.788645367796	False	3D Neuron Reconstruction morphology	2008.30243866703	2097.68855013155	188.431435171603	Pvalb-IRES-Cre	Pvalb-IRES-Cre;Ai14-180633.05.01.01	left	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5	273.842989021812	6.0	13.0	0.921863502681608	0.9088392308176492	full	491119236.0	491200330	-65.15625	1.15719534015501	0.00254494411824682	1.36487042435671	370.0	7.76872792076907	8.30088888888889	120.469026074851	105.156250298023	12.578028333333302	-74.0991973876953	9445.0	9438.0	/external/mousecelltypes/prod324/specimen_471077857/min_xy_471077857.aff	7974.72025750282	1135.39512275403	8004.122604853159	0.6588203557149921	positive	0	2	1	1		aspiny	/api/v2/well_known_file_download/487660419	/api/v2/well_known_file_download/487627564	/api/v2/well_known_file_download/491380724						Mus musculus	469953330	Pvalb-IRES-Cre;Ai14(IVSCC)-180633	Inh_9	Aspiny_9	ME_Inh_13	164.14492600472602	637.361626791867	1.22194117575	0.0	ME_Inh_13	ME 13	CS201906170_13		Ascending small axon L5, L4|FS transient & sustained 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.07387794732839696
471087830	Mouse	3402.891593973646	75.8260232931609		0.888878195303403	0.360214310533393	53.8846153846154	0.735490074092679		495335480	4.0	164.319302522376	194.244930020768	full	13	33	1465	7	20	100.52	281.6977032794	207.40594485777802	0.1144	0.1144	0.28	451.974593828468	False	3D Neuron Reconstruction morphology	1745.68207049335	1983.63940874737	188.802895018206	Pvalb-IRES-Cre	Pvalb-IRES-Cre;Ai14-180634.04.01.01	left	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a	164.319302522376	7.0	13.0	0.888878195303403	0.735490074092679	full	495335482.0	491200235	-61.468753814697294	1.1854364032631002	0.0295126625710214	1.40454545454545	270.0	6.19456609911769	11.2783333333334	88.6655829762075	138.794541358948	10.905051666666699	-75.6486053466797	5737.0	7580.0	/external/mousecelltypes/prod324/specimen_471087830/min_xy_471087830.aff	8347.525751062909	1214.2195399136	7892.453200065659	0.8000018675868091	positive	5	2	1	1		aspiny	/api/v2/well_known_file_download/487660399	/api/v2/well_known_file_download/487638353	/api/v2/well_known_file_download/491378543						Mus musculus	469953343	Pvalb-IRES-Cre;Ai14(IVSCC)-180634	Inh_8	Aspiny_3	ME_Inh_9	194.672341230337	803.913641828701	1.50489089541	-6.90382890373999	ME_Inh_9	ME 09	CS201906170_9		Ascending axon L5, L6|FS transient & pausing 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.04463119398260348
473540161	Mouse	3290.556762881131	77.9008248914506		0.919880545379139	0.423684971450964	41.613636363636395	0.8111285807489409		760239945	4.0	208.96039450800203	230.849634658237	full	22	48	1934	4	26	60.2975	290.29964587472597	327.310902284944	0.1144	0.1144	0.28	356.208499117632	False	3D Neuron Reconstruction morphology	2262.9535697145498	3040.6968416349105	377.968196009773	Sst-IRES-Cre	Sst-IRES-Cre;Ai14-182533.03.01.01	left	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	208.96039450800203	4.0	22.0	0.919880545379139	0.8111285807489409	full	760239950.0	496281354	-58.093753814697294	1.35947406121151	0.0245779786628175	0.544505494505495	50.0	16.5441979073653	39.4589583333333	25.3427876010412	150.000005960464	3.01646166666667	-69.60073089599611	9434.0	9433.0	/external/mousecelltypes/prod340/specimen_473540161/min_xy_473540161.aff	9232.93879826812	1206.52534613462	8721.733146429571	0.259858925749673	positive	0	2	1	1		aspiny	/api/v2/well_known_file_download/760273082	/api/v2/well_known_file_download/487633203	/api/v2/well_known_file_download/491376257						Mus musculus	469953426	Sst-IRES-Cre;Ai14(IVSCC)-182533	Inh_6	Aspiny_1	ME_Inh_25	207.59893231031998	291.535989893335	2.8523764778400005	-19.5954919005	ME_Inh_25	ME 25	CS201906170_25		L1-innervating ascending axon L2/3, L4 & ascending large axon L5|mid-width AP adapting 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.11029464833305348
473543792	Mouse	4338.768712158461	61.2331707254634		0.897205405795558	0.23041215228738	39.5909090909091	0.954658520381574		491119394	5.0	292.113326054958	299.153903971851	full	11	31	1456	9	20	76.0357	368.298267363019	251.37756694197003	0.1144	0.1144	0.28	244.45768503198101	False	3D Neuron Reconstruction morphology	1650.1889635266598	1198.53151821796	75.82308049053701	Sst-IRES-Cre	Sst-IRES-Cre;Ai14-182533.04.02.01	right	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5	292.113326054958	9.0	11.0	0.897205405795558	0.954658520381574	full	491119396.0	501270533	-60.687503814697294	1.31341600815424	0.0162060766472591	0.567049842935976	110.0	15.879091657490498	45.2861904761905	22.081786732000694	203.12497019767798	5.707885	-75.672966003418	9465.0	9454.0	/external/mousecelltypes/prod344/specimen_473543792/min_xy_473543792.aff	8627.129871232979	1445.15246082104	2764.30121404449	0.768873019136644	positive	0	1	1	0		aspiny	/api/v2/well_known_file_download/501084339	/api/v2/well_known_file_download/491380340	/api/v2/well_known_file_download/491380344						Mus musculus	469953426	Sst-IRES-Cre;Ai14(IVSCC)-182533	Inh_6	Aspiny_11	ME_Inh_25	216.923313183382	807.4244544106099	3.07920468542	11.1467281598	ME_Inh_25	ME 25	CS201906170_25		L1-innervating ascending axon L2/3, L4 & ascending large axon L5|mid-width AP adapting 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.07817400116803572
473943881	Mouse	3650.5533591763756	93.4533060428378		0.887118068142695	0.351223670462737	28.25	0.941873302643774		657249257	5.0	140.511542438335	157.20112855857	full	35	77	2107	7	42	52.1063	223.888618686446	197.400914390546	0.1144	0.1144	0.28	523.010366727397	False	3D Neuron Reconstruction morphology	2469.0371522987602	2723.4929869140697	249.32155631740002	Htr3a-Cre_NO152	Htr3a-Cre_NO152;Ai14-182494.05.01.01	left	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	140.511542438335	7.0	35.0	0.887118068142695	0.941873302643774	full	657249259.0	496390193	-54.531253814697294	3.410617983539089	0.00045601781324027695	0.19642854854768696	209.99998474121102	6.050367079217	74.6216666666667	13.400933598374	96.87492251396179	9.02699	-69.5428619384766	9453.0	5783.0	/external/mousecelltypes/prod344/specimen_473943881/min_xy_473943881.aff	8300.9250643679	888.677134206882	8248.46598787422	0.352679276693661	positive	5	2	1	1		aspiny	/api/v2/well_known_file_download/487661521	/api/v2/well_known_file_download/487612483	/api/v2/well_known_file_download/491380918						Mus musculus	472963252	Htr3a-Cre_NO152;Ai14(IVSCC)-182494	Inh_1	Aspiny_8	ME_Inh_20	169.082711922182	351.94712023063994	3.51648351648	3.5004426651699903	ME_Inh_20	ME 20	CS201906170_20		Dense axon, small dendrites L2/3, L4|RS non- adapting, delayed 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.06245545206340691
474626527	Mouse	1661.2646020708069	72.2461588803685		0.9001434352756851	0.232946694405038	45.6666666666667	0.9170578207785592		491120373	5.0	316.34712860060904	361.254220154983	full	12	28	1138	4	16	58.8211	199.453400994753	349.610692763105	0.1144	0.1144	0.28	205.139316642047	False	3D Neuron Reconstruction morphology	1328.52723075607	971.721999016306	60.62122592737251	Htr3a-Cre_NO152	Htr3a-Cre_NO152;Ai14-182004.05.02.01	right	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4	316.34712860060904	4.0	12.0	0.9001434352756851	0.9170578207785592	full	491120375.0	491198297	-50.8125	2.32984108094318	0.0356742414884892	0.575531927135099	30.0000019073486	20.1737493108825	34.7965384615385	28.738490787103	344.68749165535	2.7577766666666697	-62.61125183105471	7594.0	5758.0	/external/mousecelltypes/prod347/specimen_474626527/min_xy_474626527.aff	8327.99999999999	980.2702926836321	3254.78108366547	0.4200608363094249	positive	2	2	1	1		aspiny	/api/v2/well_known_file_download/489405315	/api/v2/well_known_file_download/487610113	/api/v2/well_known_file_download/491380834						Mus musculus	473879685	Htr3a-Cre_NO152;Ai14(IVSCC)-182004	Inh_3	Aspiny_10	ME_Inh_1	216.05247688434397	400.92896923582003	2.92207792208	5.08585768796	ME_Inh_1	ME 01	CS201906170_1		Descending axon, bidirectional dendrites L2/3, L4|irregular/sustained 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.058527651276229234
475057898	Mouse	2520.977746799483	78.6564524028625		0.894350308553016	0.32941327640396	92.38095238095242	0.90225628515394		491771290	4.0	328.157526829631	380.22844562934097	full	21	49	4069	7	28	59.8139	518.353181700203	451.535178780976	0.1144	0.1144	0.28	197.485497281983	False	3D Neuron Reconstruction morphology	4699.19597085616	4874.63082952609	449.896122291336	Sst-IRES-Cre	Sst-IRES-Cre;Ai14-183332.05.01.01	left	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5	328.157526829631	7.0	21.0	0.894350308553016	0.90225628515394	full	491771292.0	491202763	-59.531253814697294	2.1410151275631897	0.00879903622228364	0.37347742098049297	90.0	24.975322755132108	45.419523809523795	22.01696354619889	212.499886751175	4.88876	-73.6112442016602	11282.0	7605.0	/external/mousecelltypes/prod359/specimen_475057898/min_xy_475057898.aff	8310.0	1191.11142726326	8142.36368174274	0.754491734539537	positive	5	2	1	1		sparsely spiny	/api/v2/well_known_file_download/489405326	/api/v2/well_known_file_download/491382414	/api/v2/well_known_file_download/491382417						Mus musculus	473879705	Sst-IRES-Cre;Ai14(IVSCC)-183332	Inh_6	Aspiny_2	ME_Inh_24	147.857050134736	816.113829386926	3.2304000421900003	4.398705355	ME_Inh_24	ME 24	CS201906170_24		Large ascending axon L5, L6|mid-width AP adapting & transient 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.11753099324884232
475068599	Mouse	3737.954739369713	68.4742872517675		0.8686950587786759	0.369006302853877	36.8076923076923	0.898811640203113		657291647	5.0	143.09032179857599	159.328552739747	full	26	60	2019	8	34	62.8163	196.13933068111697	245.122991062015	0.1144	0.1144	0.28	494.400451904232	False	3D Neuron Reconstruction morphology	2370.0932143358605	2755.10758761166	279.563857273845	Sst-IRES-Cre	Sst-IRES-Cre;Ai14-183332.06.02.01	right	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	143.09032179857599	8.0	26.0	0.8686950587786759	0.898811640203113	full	657291649.0	491202656	-53.53125	1.48430158623705	0.00809741893711273	0.4694767441860471	70.0	21.7676962446544	35.6355769230769	28.0618439869405	230.00004887580897	3.29439333333333	-64.2822341918945	3888.0	7580.0	/external/mousecelltypes/prod359/specimen_475068599/min_xy_475068599.aff	8256.69965665251	777.2797603185851	3040.72973049862	0.22450215795037695	positive	0	2	1	1		aspiny	/api/v2/well_known_file_download/489405335	/api/v2/well_known_file_download/491381252	/api/v2/well_known_file_download/491381258						Mus musculus	473879705	Sst-IRES-Cre;Ai14(IVSCC)-183332	Inh_6	Aspiny_7	ME_Inh_15	191.02166687365002	199.108390041473	1.95955478914999	3.1749443282999903	ME_Inh_15	ME 15	CS201906170_15		L1-innervating ascending axon L2/3, L4|mid-width AP adapting & FS pausing 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.09464213747366682
475202388	Mouse	3415.2207090391234	76.62371589403959		0.9056091226929208	0.164296865051315	27.0454545454545	0.9326086348251048		657293149	4.0	162.45005773541598	180.35111153664505	full	11	26	695	4	15	68.8354	207.248113793103	277.12808275862096	0.1144	0.1144	0.28	98.94486291149842	False	3D Neuron Reconstruction morphology	831.856343067348	427.323724835526	16.1366347043345	Sst-IRES-Cre	Sst-IRES-Cre;Ai14-183338.03.01.01	left	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5	162.45005773541598	4.0	11.0	0.9056091226929208	0.9326086348251048	full	657293155.0	491202348	-58.875003814697294	2.45739275705611	0.0544789975287089	0.0344696971043411	30.0000019073486	74.89873127322109	164.649	6.07352610705197	485.000014305115	2.065065	-67.01132202148439	7587.0	5752.0	/external/mousecelltypes/prod359/specimen_475202388/min_xy_475202388.aff	9390.00000000001	1740.36648135116	8727.506367324091	0.726094149966432	positive	0	1	0	1		aspiny	/api/v2/well_known_file_download/487662272	/api/v2/well_known_file_download/487631989	/api/v2/well_known_file_download/491381737						Mus musculus	473879701	Sst-IRES-Cre;Ai14(IVSCC)-183338	Inh_4	Aspiny_4	ME_Inh_23	224.223484422112	802.8632035607769	3.5714285714300003	-26.9917143558	ME_Inh_23	ME 23	CS201906170_23	Sst Chodl	Wide axon, large dendrites L5, L6|irregular/adapting, long tm 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.15443036920428227
475549284	Mouse	4672.176709024622	61.7790897828308		0.907519047593931	0.44062411752131897	46.0227272727273	0.840604156022813		759924399	3.0	282.536038146092	293.19709904478697	full	22	51	2139	7	29	71.4865	295.040642050971	449.003844522342	0.1144	0.1144	0.28	348.347559501049	False	3D Neuron Reconstruction morphology	2544.1687327160503	3531.3420085296	434.643558302163	Pvalb-IRES-Cre	Pvalb-IRES-Cre;Ai14-185361.06.02.01	right	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5	282.536038146092	7.0	22.0	0.907519047593931	0.840604156022813	full	759924439.0	491200515	-58.656253814697294	1.16045998777225	0.00174079361419356	0.6646874811872789	209.99998474121102	11.5881878612502	13.7625	72.661217075386	95.9821417927742	10.1571925	-75.12535095214841	9453.0	9444.0	/external/mousecelltypes/prod362/specimen_475549284/min_xy_475549284.aff	8009.117635205551	1191.18462349224	3067.2843275966197	0.603655882984879	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/759934254	/api/v2/well_known_file_download/487638188	/api/v2/well_known_file_download/491382753						Mus musculus	475196643	Pvalb-IRES-Cre;Ai14(IVSCC)-185361	Inh_13	Aspiny_12	ME_Inh_11	209.642694727951	555.535660035115	2.39974802646	0.299288826172	ME_Inh_11	ME 11	CS201906170_11		Ascending axon L5, L6|FS delayed/pausing 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.1207327492886035
475585413	Mouse	2717.491247846532	65.9350690733707		0.909231061837926	0.265908805357655	28.8	0.951393166285412		657300324	4.0	146.944168189316	153.982832464192	full	20	47	1281	7	27	40.6832	176.61975515950402	173.38825015832802	0.1144	0.1144	0.28	325.196179479085	False	3D Neuron Reconstruction morphology	1488.4604239884698	1238.09077233485	82.1377761872674	Htr3a-Cre_NO152	Htr3a-Cre_NO152;Ai14-185347.03.02.01	right	593	"""Primary visual area, layer 1"""	VISp1	385	VISp	1	146.944168189316	7.0	20.0	0.909231061837926	0.951393166285412	full	657300335.0	491201503	-50.906253814697294	2.5254074417246097	0.00865127294142931	0.33130844953652	120.00000762939501	9.72543455304331	32.9784482758621	30.3228336165207	214.843794703484	4.58795166666667	-65.2329788208008	5737.0	5744.0	/external/mousecelltypes/prod375/specimen_475585413/min_xy_475585413.aff	8906.73399140304	545.95292350015	3524.86557451856	0.0749212911477359	positive	5	2	1	1		aspiny	/api/v2/well_known_file_download/487661135	/api/v2/well_known_file_download/487613493	/api/v2/well_known_file_download/491382241						Mus musculus	475544273	Htr3a-Cre_NO152;Ai14(IVSCC)-185347	Inh_3	Aspiny_18	ME_Inh_18	155.086807609435	75.487067685398	4.4052530755	-18.2007602645	ME_Inh_18	ME 18	CS201906170_18		Dense axon, large dendrites L1|irregular 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.04526746777334593
476086391	Mouse	1079.5377716028247	91.4025959654063		0.7751044356697759	0.210590439414745	46.5	1.04910204491416		706190753	6.0	285.374657988126	322.720733072315	full	15	34	1454	4	19	62.2427	377.83853012002	163.329189987727	0.1144	0.1144	0.28	52.7817231221816	False	3D Neuron Reconstruction morphology	1862.7195249385895	1228.1756220181	71.3942074160884	Nr5a1-Cre	Nr5a1-Cre;Ai14-186567.04.01.01	left	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	285.374657988126	4.0	15.0	0.7751044356697759	1.04910204491416	full	706190755.0	491199677	-47.500003814697294	2.3012501323489603	0.152209340666096	0.0998417690819865	230.0	16.2883755047268	34.03	29.385836027034998	183.59372019767798	7.1185649999999985	-76.00584411621091	5743.0	5753.0	/external/mousecelltypes/prod382/specimen_476086391/min_xy_476086391.aff	8980.0	1326.7328176296	8911.216970943991	0.334450922619109	positive	0	0	0	0	intact	spiny	/api/v2/well_known_file_download/706208599	/api/v2/well_known_file_download/487617579	/api/v2/well_known_file_download/491376228						Mus musculus	475849736	Nr5a1-Cre;Ai14(IVSCC)-186567	Exc_3	Spiny_7	ME_Exc_20	137.760507997971	340.517202273126	2.0680554370200004	13.269934781400002													0.0887196767252653
476686112	Mouse	3629.7464008921306	70.45381667239691		0.911180198471133	0.2920715779380381	42.113636363636395	0.943650370161292		657210399	4.0	182.756118048507	221.178105096551	full	22	52	2198	8	30	58.2484	245.104292806655	274.720698549847	0.1144	0.1144	0.28	320.597114632689	False	3D Neuron Reconstruction morphology	2539.93368079341	2338.41090198346	178.908970409166	Sst-IRES-Cre	Sst-IRES-Cre;Ai14-188740.03.02.01	right	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	182.756118048507	8.0	22.0	0.911180198471133	0.943650370161292	full	657210401.0	491216145	-58.593753814697294	1.75176736697084	0.0156101257000066	0.38198275862069	50.0	26.9092326634796	58.4721875	17.102147922890698	240.781292319298	2.619105	-64.7840728759766	7590.0	7590.0	/external/mousecelltypes/prod387/specimen_476686112/min_xy_476686112.aff	9372.740858353149	1590.75336106435	2223.27056153526	0.266963894861721	positive	5	2	1	1		aspiny	/api/v2/well_known_file_download/487686145	/api/v2/well_known_file_download/491383476	/api/v2/well_known_file_download/491383483						Mus musculus	476487145	Sst-IRES-Cre;Ai14(IVSCC)-188740	Inh_6	Aspiny_1	ME_Inh_25	150.29197404500098	310.864837883428	4.46727719455	-22.944125600000003	ME_Inh_25	ME 25	CS201906170_25		L1-innervating ascending axon L2/3, L4 & ascending large axon L5|mid-width AP adapting 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.11175798752585603
