specimen_id	e-type	m-type	me-type	upright_angle	soma_distance_from_pia	estimated_shrinkage_factor	estimated_slice_angle	line_name	specimen__id	specimen__name	specimen__hemisphere	structure__id	structure__name	structure__acronym	structure_parent__id	structure_parent__acronym	structure__layer	nr__max_euclidean_distance	nr__number_stems	nr__number_bifurcations	nr__average_contraction	nr__average_parent_daughter_ratio	nr__reconstruction_type	nrwkf__id	erwkf__id	ef__fast_trough_v_long_square	ef__upstroke_downstroke_ratio_long_square	ef__adaptation	ef__f_i_curve_slope	ef__threshold_i_long_square	ef__tau	ef__avg_isi	ef__avg_firing_rate	ef__ri	ef__peak_t_ramp	ef__vrest	si__height	si__width	si__path	csl__x	csl__y	csl__z	csl__normalized_depth	cell_reporter_status	m__glif	m__biophys	m__biophys_perisomatic	m__biophys_all_active	tag__apical	tag__dendrite_type	morph_thumb_path	ephys_thumb_path	ephys_inst_thresh_thumb_path	donor__age	donor__sex	donor__disease_state	donor__race	donor__years_of_seizure_history	donor__species	donor__id	donor__name
569997187	Inh_11							Pvalb-IRES-Cre	569997187	Pvalb-IRES-Cre;Ai14-299333.02.02.02	right	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								659446999	-57.312503814697294	1.3759350915208501	0.007599558961105691	1.19993535875889	180.0	8.120364222615969	40.879166666666706	24.4623381918255	154.375001788139	7.67174	-72.881462097168				8600.0	1086.41273996347	3101.6913242216997		positive	2	0	0	0		aspiny		/api/v2/well_known_file_download/571027757	/api/v2/well_known_file_download/571027759						Mus musculus	569393668	Pvalb-IRES-Cre;Ai14-299333
569998790	Inh_8	Aspiny_4	ME_Inh_9	137.781041617028	700.438000168153	3.04136253041	11.0274880254	Pvalb-IRES-Cre	569998790	Pvalb-IRES-Cre;Ai14-299333.03.01.01	left	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5	254.796741116777	7.0	21.0	0.9171781864532529	0.986772486772487	full	596792859.0	657593448	-57.90625	1.16228838858106	0.0038059606380121103	1.3394472361808998	270.0	9.33760366632145	7.902222222222219	126.546681664792	122.968748211861	11.04904	-65.12310791015621	5740.0	7584.0	/external/mousecelltypes/prod960/specimen_569998790/min_xy_569998790.aff	8700.0	1276.72525653125	8133.62778299052	0.702303078909773	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/662054964	/api/v2/well_known_file_download/570509343	/api/v2/well_known_file_download/570509345						Mus musculus	569393668	Pvalb-IRES-Cre;Ai14-299333
570006759	Inh_3							Chrna2-Cre_OE25	570006759	Chrna2-Cre_OE25;Ai14(IVSCC)-298914.04.01.01	left	593	"""Primary visual area, layer 1"""	VISp1	385	VISp	1								659441143	-44.90625	3.03059816461054	0.0510045405221007	0.558333307220823	30.0	24.040215967161497	39.074166666666706	25.592356416216997	429.21888828277605	1.98422	-58.8067283630371				8690.00000000001	1061.20808480655	9085.28222027995		positive	0	0	0	0		aspiny		/api/v2/well_known_file_download/571027728	/api/v2/well_known_file_download/571027730						Mus musculus	569392546	Chrna2-Cre_OE25;Ai14(IVSCC)-298914
570010469	Inh_6							Chrna2-Cre_OE25	570010469	Chrna2-Cre_OE25;Ai14(IVSCC)-298914.04.02.01	right	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5								592969840	-60.812503814697294	2.03066374192027	0.0630446943135502	0.219708502024291	70.0	23.8819259992059	80.4844444444444	12.424761168479801	182.656213641167	4.446359999999999	-77.90122985839841				8548.86491178894	1398.4929689340802	2938.64653276386		positive	2	0	0	0		aspiny		/api/v2/well_known_file_download/570509308	/api/v2/well_known_file_download/570509313						Mus musculus	569392546	Chrna2-Cre_OE25;Ai14(IVSCC)-298914
570014498	Inh_3							Vip-IRES-Cre	570014498	Vip-IRES-Cre;Ai14-298228.04.01.01	left	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a								659449680	-58.78125	3.06941200096755	0.0552254112102467	0.0603032659409021	40.0	7.605967663186069	30.6	32.6797385620915	162.499964237213	2.6376066666666698	-81.2247543334961				8900.0	1384.36235758685	8083.37743873833		positive	0	0	0	0		aspiny		/api/v2/well_known_file_download/571027746	/api/v2/well_known_file_download/571027748						Mus musculus	569752606	Vip-IRES-Cre;Ai14-298228
570081024	Inh_7							Vip-IRES-Cre	570081024	Vip-IRES-Cre;Ai14-298226.03.02.01	right	41	"""posteromedial visual area, layer 2/3"""	VISpm2/3	533	VISpm	2/3								659449897	-54.15625	2.30784681372084		0.12489726027397301	70.0	17.209291969612302	9.95999999999997	100.401606425703	299.062490463257	3.45329333333333	-65.81838226318361				9000.0	487.117935039925	4152.00604827901		positive	0	0	0	0		aspiny		/api/v2/well_known_file_download/571027778	/api/v2/well_known_file_download/571027780						Mus musculus	569752578	Vip-IRES-Cre;Ai14-298226
570081589	Inh_10							Pvalb-IRES-Cre	570081589	Pvalb-IRES-Cre;Ai14-299332.05.01.01	left	565	"""posteromedial visual area, layer 5"""	VISpm5	533	VISpm	5								659447102	-68.3750076293945	1.430911843772	0.000102021067968569	1.19243869209809	300.0	8.544167006780441	6.749523809523811	148.158600253986	119.843751192093	8.57864	-78.4376983642578				8470.0	928.0417430344929	7238.98778991947		positive	0	0	0	0		aspiny		/api/v2/well_known_file_download/571027785	/api/v2/well_known_file_download/571027787						Mus musculus	569393655	Pvalb-IRES-Cre;Ai14-299332
570089080	Inh_7							Pvalb-IRES-Cre	570089080	Pvalb-IRES-Cre;Ai14-299332.03.02.02	right	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5								659447058	-57.5	1.4012361497686001		0.159467864547339	290.0	10.7300570323871	10.1200000000001	98.8142292490109	151.718825101852	11.499033333333301	-73.6910171508789				9300.0	1284.02391664194	3194.5689294618		positive	0	0	0	0		sparsely spiny		/api/v2/well_known_file_download/571027764	/api/v2/well_known_file_download/571027766						Mus musculus	569393655	Pvalb-IRES-Cre;Ai14-299332
570091111	Inh_8							Pvalb-IRES-Cre	570091111	Pvalb-IRES-Cre;Ai14-299332.05.02.01	right	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a								659447079	-64.7812576293945	1.35979113438503	-0.0184856292906178	1.38333325601628	250.0	9.106875728017119	20.655	48.4144274993948	149.687573313713	7.31994666666667	-68.9976043701172				8400.0	1459.9233367504598	2897.8530096920194		positive	0	0	0	0		aspiny		/api/v2/well_known_file_download/571020330	/api/v2/well_known_file_download/571020333						Mus musculus	569393655	Pvalb-IRES-Cre;Ai14-299332
570098371	Inh_10							Pvalb-IRES-Cre	570098371	Pvalb-IRES-Cre;Ai14-299332.04.01.01	left	501	"""posteromedial visual area, layer 4"""	VISpm4	533	VISpm	4								663836401	-56.187503814697294	1.3780721501712099	0.00192965607173014	0.7683944161784549	240.0	9.89577852427289	15.3165625	65.2888009303654	130.937501788139	10.0527066666667	-70.6496047973633				8965.0	701.4382243823551	7254.565954545		positive	0	0	0	0		aspiny		/api/v2/well_known_file_download/663822713	/api/v2/well_known_file_download/663822717						Mus musculus	569393655	Pvalb-IRES-Cre;Ai14-299332
570098593	Inh_3							Vip-IRES-Cre	570098593	Vip-IRES-Cre;Ai14-298226.05.02.01	right	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3								659449756	-52.09375	3.21265012500084	0.018006675999284998	0.43172690186057794	30.0	12.0338069909462	33.2337931034483	30.089854531117002	235.937640070915	2.2275400000000003	-72.6972961425781				8500.0	695.139373997979	3188.0098106184496		positive	2	0	0	0		sparsely spiny		/api/v2/well_known_file_download/570512925	/api/v2/well_known_file_download/570512927						Mus musculus	569752578	Vip-IRES-Cre;Ai14-298226
570280138	Inh_2							Chat-IRES-Cre-neo	570280138	Chat-IRES-Cre-neo;Ai14-299538.04.01.01	left	41	"""posteromedial visual area, layer 2/3"""	VISpm2/3	533	VISpm	2/3								592969858	-49.6875	3.34413246505281		0.0262962972283292	170.0	9.361661277690839			116.093747317791	8.48157333333334	-70.8081970214844				8254.51967494641	620.143842525161	7486.0307848747		positive	2	0	0	0		sparsely spiny		/api/v2/well_known_file_download/571857262	/api/v2/well_known_file_download/571857264						Mus musculus	569964944	Chat-IRES-Cre-neo;Ai14-299538
570428636	Inh_2							Chat-IRES-Cre-neo	570428636	Chat-IRES-Cre-neo;Ai14-299537.05.01.01	left	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3								659440914	-55.812503814697294	3.21335090461828	-0.177302584635508	0.0858606557377049	130.0	7.03196384383171	145.93	6.852600561913249	175.468742847443	5.67815333333333	-79.1957473754883				8600.0	656.881350405697	7969.1977938959		positive	0	0	0	0		aspiny		/api/v2/well_known_file_download/571871351	/api/v2/well_known_file_download/571871354						Mus musculus	569964930	Chat-IRES-Cre-neo;Ai14-299537
570438732	Inh_2	Aspiny_14	ME_Inh_4	214.066661267423	212.360683169601	3.15734018445999	4.75543081655	Chat-IRES-Cre-neo	570438732	Chat-IRES-Cre-neo;Ai14-299537.04.02.01	right	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	386.66231640915004	3.0	25.0	0.860790207589849	0.999492385786802	full	614430670.0	592969937	-44.65625	2.70304777588103		0.00672877863852367	90.0	12.583885868694999			239.687502384186	5.358955	-73.0588912963867	7591.0	5758.0	/external/mousecelltypes/prod980/specimen_570438732/min_xy_570438732.aff	8516.0	699.876022724437	3499.94662598467	0.207193360657863	positive	2	0	0	0		sparsely spiny	/api/v2/well_known_file_download/690861045	/api/v2/well_known_file_download/571871776	/api/v2/well_known_file_download/571871783						Mus musculus	569964930	Chat-IRES-Cre-neo;Ai14-299537
570459682	Inh_3							Chat-IRES-Cre-neo	570459682	Chat-IRES-Cre-neo;Ai14-299537.03.01.01	left	573	"""Lateral visual area, layer 4"""	VISl4	409	VISl	4								592969751	-51.375	2.58471140145548	0.0996201651188954	0.139005233860275	59.999996185302706	11.1729998134811	120.311428571429	8.311762331093089	168.906092643738	2.22722	-61.285770416259794				9325.385334932791	1723.2339176250198	9132.905049153671		positive	2	0	0	0		aspiny		/api/v2/well_known_file_download/571871446	/api/v2/well_known_file_download/571871452						Mus musculus	569964930	Chat-IRES-Cre-neo;Ai14-299537
570589704	Inh_3							Vip-IRES-Cre	570589704	Vip-IRES-Cre;Ai14-299120.04.01.01	left	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a								659449651	-56.500003814697294	2.66069730258319	0.12005782625449302	0.0383905852417303	50.0	12.3338493568724	23.966666666666697	41.7246175243393	228.906214237213	2.09718	-72.9958953857422				9120.00000000001	1498.15456587998	8169.08238702293		positive	2	0	0	0		aspiny		/api/v2/well_known_file_download/571871561	/api/v2/well_known_file_download/571871566						Mus musculus	569392574	Vip-IRES-Cre;Ai14-299120
570589935	Inh_2							Vip-IRES-Cre	570589935	Vip-IRES-Cre;Ai14-299120.05.02.01	right	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								659449549	-49.0	2.92897377563125		0.00725806451612904	90.0	9.51196631708773			208.593755960464	4.10078	-74.8398513793945				9000.0	902.393961321543	3581.23733574801		positive	0	0	0	0		aspiny		/api/v2/well_known_file_download/571871431	/api/v2/well_known_file_download/571871437						Mus musculus	569392574	Vip-IRES-Cre;Ai14-299120
570626702	Inh_2							Vip-IRES-Cre	570626702	Vip-IRES-Cre;Ai14-299120.02.02.01	right	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5								659449672	-49.156253814697294	2.41295751768533		0.0253601213040182	50.0	10.911972884015801			195.937499403954	2.6838533333333303	-74.8346633911133				9460.0	1482.1635438257001	2963.21044593694		positive	0	0	0	0		aspiny		/api/v2/well_known_file_download/571871414	/api/v2/well_known_file_download/571871417						Mus musculus	569392574	Vip-IRES-Cre;Ai14-299120
570896413	Inh_2	Aspiny_13	ME_Inh_2	171.469234390051	174.573244108747	4.48028673834999	10.9932014986	Vip-IRES-Cre	570896413	Vip-IRES-Cre;Ai14-299123.04.01.01	left	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	175.05372081715402	2.0	22.0	0.885432030438088	0.9962541327829381	full	587405144.0	657593387	-53.406253814697294	2.9306833609407597		0.0089403972016746	30.0	21.7016970104053	5.4600000000000195	183.150183150182	345.15637159347506	1.69092	-71.6154479980469	5749.0	3904.0	/external/mousecelltypes/prod980/specimen_570896413/min_xy_570896413.aff	8900.0	1108.67365889803	8790.19829554865	0.18682062421253498	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/662054535	/api/v2/well_known_file_download/571861342	/api/v2/well_known_file_download/571861344						Mus musculus	569392587	Vip-IRES-Cre;Ai14-299123
570896453	Inh_2	Aspiny_3	ME_Inh_26	133.996151812698	872.305663473195	3.03242360625	21.4383878618	Vip-IRES-Cre	570896453	Vip-IRES-Cre;Ai14-299123.03.01.01	left	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a	270.80394197001596	3.0	17.0	0.893761380418088	1.0	full	599475380.0	659449444	-57.156253814697294	2.41273043592662	0.0825574177529514	0.0193326270993166	20.0	9.50320040962565	16.1100000000001	62.0732464307879	176.874995231628	1.96958666666667	-77.2919082641602	7594.0	5755.0	/external/mousecelltypes/prod980/specimen_570896453/min_xy_570896453.aff	9100.0	1939.3343616420002	8767.163498491658	0.8738035468726949	positive	0	0	0	0		sparsely spiny	/api/v2/well_known_file_download/662054454	/api/v2/well_known_file_download/571872879	/api/v2/well_known_file_download/571872890						Mus musculus	569392587	Vip-IRES-Cre;Ai14-299123
570921682	Inh_3							Vip-IRES-Cre	570921682	Vip-IRES-Cre;Ai14-299125.03.02.01	right	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3								659449615	-46.468753814697294	3.07440892026866	0.0455869909661704	0.0934285714285713	50.0	10.331668220171302	25.945	38.5430718828291	248.92866611480702	2.82453333333333	-68.42966461181639				9046.53605148807	885.1478350133859	3213.99226176787		positive	0	0	0	0		aspiny		/api/v2/well_known_file_download/571872822	/api/v2/well_known_file_download/571872831						Mus musculus	569392613	Vip-IRES-Cre;Ai14-299125
570924514	Inh_3							Vip-IRES-Cre	570924514	Vip-IRES-Cre;Ai14-299125.04.02.02	right	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3								592969902	-54.531253814697294	2.97474724501032	0.0127488292236689	0.464802626718527	29.9999980926514	12.5326724503884	28.4623529411765	35.13412970694	284.531354904175	2.12144	-71.9364929199219				8939.65147763086	930.822644729635	2897.70146341575		positive	5	0	0	0		aspiny		/api/v2/well_known_file_download/571873588	/api/v2/well_known_file_download/571873594						Mus musculus	569392613	Vip-IRES-Cre;Ai14-299125
570924550	Inh_2							Vip-IRES-Cre	570924550	Vip-IRES-Cre;Ai14-299125.05.02.01	right	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5								659449642	-45.281253814697294	2.7223547494263705	0.159469459459669	0.0304020098160771	20.0	9.9698681914153	22.58	44.286979627989396	201.562881469727	1.9836150000000001	-71.3340682983398				8743.6315879705	949.1744952914501	3822.0448518320704		positive	0	0	0	0		sparsely spiny		/api/v2/well_known_file_download/571872037	/api/v2/well_known_file_download/571872039						Mus musculus	569392613	Vip-IRES-Cre;Ai14-299125
570931770	Inh_8							Pvalb-IRES-Cre	570931770	Pvalb-IRES-Cre;Ai14-299335.03.02.01	right	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								659447053	-61.781253814697294	1.24960092838039	0.0064398788852108296	1.3496212121212101	290.0	7.32227914466449	10.980588235294098	91.06980232495859	108.74996334314301	11.510033333333302	-69.4459075927734				9163.0377682256	1237.8213440592501	3040.26295032096		positive	0	0	0	0		aspiny		/api/v2/well_known_file_download/571872357	/api/v2/well_known_file_download/571872363						Mus musculus	569964901	Pvalb-IRES-Cre;Ai14-299335
570932699	Inh_2							Vip-IRES-Cre	570932699	Vip-IRES-Cre;Ai14-299125.06.02.01	right	501	"""posteromedial visual area, layer 4"""	VISpm4	533	VISpm	4								659449790	-47.343753814697294	2.7166918323734395		0.00742459400632949	30.0	19.5483518617419	16.2599999999999	61.5006150061504	247.500106692314	1.9577733333333303	-61.2019462585449				8402.63800016692	638.6989393178869	4154.86941669279		positive	0	0	0	0		aspiny		/api/v2/well_known_file_download/571872307	/api/v2/well_known_file_download/571872311						Mus musculus	569392613	Vip-IRES-Cre;Ai14-299125
570932768	Inh_10							Pvalb-IRES-Cre	570932768	Pvalb-IRES-Cre;Ai14-299335.04.01.01	left	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								659447136	-66.2187576293945	1.49925744765842	0.0056275000784879	0.8753105840242149	210.0	6.342427693741441	33.0106666666667	30.293238549155802	121.250033378601	8.57153333333333	-70.5331344604492				8650.43021458048	1130.82470382157	8273.858457659191		positive	0	0	0	0		aspiny		/api/v2/well_known_file_download/571873955	/api/v2/well_known_file_download/571873962						Mus musculus	569964901	Pvalb-IRES-Cre;Ai14-299335
570946690	Inh_11	Aspiny_4	ME_Inh_6	180.797991417587	830.244474368449	2.27652344949	-10.3735598455999	Pvalb-IRES-Cre	570946690	Pvalb-IRES-Cre;Ai14-299335.05.01.01	left	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a	286.282941745993	5.0	19.0	0.887477357451022	0.996069535796966	full	657409150.0	659447116	-66.8125	1.1568301014553701	0.00167907767319405	1.3069483088473302	240.0	6.99814492029578	9.12759259259259	109.55791353040199	93.5938283801079	10.97772	-70.4970932006836	7602.0	9438.0	/external/mousecelltypes/prod989/specimen_570946690/min_xy_570946690.aff	8580.52918453796	1522.83748609164	8469.30393303696	0.8550849792547671	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/662055059	/api/v2/well_known_file_download/571873674	/api/v2/well_known_file_download/571873683						Mus musculus	569964901	Pvalb-IRES-Cre;Ai14-299335
571233863	Inh_3							Vip-IRES-Cre	571233863	Vip-IRES-Cre;Ai14-299128.04.01.01	left	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5								646515721	-53.250003814697294	3.34776346406479	0.0266795789498343	0.390728476821192	50.0	13.1231982644714	60.98	16.3988192850115	206.093743443489	2.8427266666666697	-73.6796035766602				8500.0	1223.6372535677199	8273.240501117		positive	0	0	0	0		aspiny		/api/v2/well_known_file_download/573427758	/api/v2/well_known_file_download/573427760						Mus musculus	569392639	Vip-IRES-Cre;Ai14-299128
571255047	Inh_2							Vip-IRES-Cre	571255047	Vip-IRES-Cre;Ai14-299128.05.01.01	left	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a								646515764	-56.406253814697294	2.50915369242865		0.0273809523809524	50.0	13.7804200230946	27.1999999999999	36.7647058823531	229.28571701049802	2.64301	-73.5998458862305				8110.0	1303.50116300961	8241.57918982511		positive	0	0	0	0		aspiny		/api/v2/well_known_file_download/573414801	/api/v2/well_known_file_download/573414803						Mus musculus	569392639	Vip-IRES-Cre;Ai14-299128
571292875	Exc_2							Vipr2-IRES2-Cre	571292875	Vipr2-IRES2-Cre;Ai14-302668.04.01.01	left	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5								659450644	-53.03125	3.3095068888814505	0.24674813578968105	0.13530701956994	110.0	25.134317929704103	103.54	9.658103148541631	257.500112056732	3.45271333333333	-71.8599548339844				8900.0	1243.91381035766	8089.55120671473		positive	5	0	0	0	intact	spiny		/api/v2/well_known_file_download/573410257	/api/v2/well_known_file_download/573410259						Mus musculus	570930484	Vipr2-IRES2-Cre;Ai14-302668
571295641	Exc_4							Vipr2-IRES2-Cre	571295641	Vipr2-IRES2-Cre;Ai14-302668.03.01.01	left	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								659450515	-46.5	3.5644070399951295	0.0240981199159501	0.19300412254835397	130.0	13.3834085722654	81.0327272727273	12.340692873810802	139.218792319298	5.6637533333333305	-72.76812744140621				9200.00000000001	1415.25667941091	8726.79860264681		positive	2	0	0	0	intact	spiny		/api/v2/well_known_file_download/573436140	/api/v2/well_known_file_download/573436142						Mus musculus	570930484	Vipr2-IRES2-Cre;Ai14-302668
571306508	Exc_3							Vipr2-IRES2-Cre	571306508	Vipr2-IRES2-Cre;Ai14-302668.05.01.01	left	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								659450659	-53.625003814697294	3.64158306409864	0.009595620520324559	0.194532425097832	90.0	21.8167327632574	68.3557142857143	14.6293548454513	173.750042915344	4.9504	-74.2157211303711				8500.0	1137.3356075088302	8588.82750194246		positive	0	0	0	0	intact	spiny		/api/v2/well_known_file_download/573428451	/api/v2/well_known_file_download/573428453						Mus musculus	570930484	Vipr2-IRES2-Cre;Ai14-302668
571306690	Exc_3	Spiny_1	ME_Exc_7	213.90883327798	184.160418061382	2.4557956778	3.92892049631	Vipr2-IRES2-Cre	571306690	Vipr2-IRES2-Cre;Ai14-302668.05.02.01	right	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	289.317005495028	7.0	56.0	0.866649528205467	0.99799434738087	full	661930437.0	657593410	-42.9375038146973	4.11894020627693	0.0436720912966709	0.112099490574613	250.0	15.711740509474499	135.143333333333	7.39955109390032	57.499922811984995	11.581893333333301	-79.214225769043	5747.0	5744.0	/external/mousecelltypes/prod989/specimen_571306690/min_xy_571306690.aff	8300.0	550.036146364054	3596.05206577052	0.191517532503886	positive	0	0	0	0	intact	spiny	/api/v2/well_known_file_download/661940400	/api/v2/well_known_file_download/573436422	/api/v2/well_known_file_download/573436424						Mus musculus	570930484	Vipr2-IRES2-Cre;Ai14-302668
571311039	Inh_8	Aspiny_4	ME_Inh_6	194.351167572423	797.906997476963	2.62054507338	9.62044194728	Pvalb-IRES-Cre	571311039	Pvalb-IRES-Cre;Ai14-299809.03.02.01	right	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a	274.37897541623	6.0	13.0	0.782642774326912	1.0	full	623867467.0	659447033	-66.6875	1.3295879319161001	0.00419328497772855	1.3697246033490602	250.0	9.11653920397763	9.58	104.384133611691	117.81253665685699	10.04922	-68.47377777099611	5743.0	7581.0	/external/mousecelltypes/prod989/specimen_571311039/min_xy_571311039.aff	8600.0	1339.03500035783	3332.1364090892303	0.835711139836266	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/662055233	/api/v2/well_known_file_download/573436324	/api/v2/well_known_file_download/573436332						Mus musculus	570930826	Pvalb-IRES-Cre;Ai14-299809
571314481	Inh_8							Pvalb-IRES-Cre	571314481	Pvalb-IRES-Cre;Ai14-299809.04.02.01	right	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								646533900	-61.937503814697294	1.41137355428961	0.0454298457325929	1.18331218569448	210.0	7.04578615653701	11.72	85.32423208191129	137.968823313713	12.45988	-77.95465087890621				8500.0	943.9507596275281	3414.1307768070697		positive	2	0	0	0		aspiny		/api/v2/well_known_file_download/573436447	/api/v2/well_known_file_download/573436450						Mus musculus	570930826	Pvalb-IRES-Cre;Ai14-299809
571379222	Inh_13	Aspiny_8	ME_Inh_16	212.399064220325	381.346342565465	2.87598584686	3.20334961903	Pvalb-IRES-Cre	571379222	Pvalb-IRES-Cre;Ai14-299810.04.02.01	right	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	224.08425679601	8.0	23.0	0.897743711114426	0.750083294675773	full	638824827.0	659447021	-60.656253814697294	1.2778460533061298	0.0046226194078211	0.7992876528393771	330.0	4.6903024659259405	17.5432142857143	57.002096862848795	64.2188638448715	14.302813333333301	-75.5608367919922	5746.0	5738.0	/external/mousecelltypes/prod989/specimen_571379222/min_xy_571379222.aff	8331.0	749.5343842126489	3692.65072209791	0.37521151985496504	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/662054913	/api/v2/well_known_file_download/573436197	/api/v2/well_known_file_download/573436199						Mus musculus	570930840	Pvalb-IRES-Cre;Ai14-299810
571379507	Inh_13							Pvalb-IRES-Cre	571379507	Pvalb-IRES-Cre;Ai14-299810.05.02.01	right	501	"""posteromedial visual area, layer 4"""	VISpm4	533	VISpm	4								659447015	-56.343753814697294	1.3680852646082198	0.000100320921112997	0.9399350505684159	200.0	10.178216586434699	16.6874576271186	59.9252457950761	105.000153183937	8.536913333333331	-65.30068206787111				8330.00000000001	662.79004391642	4082.52216930075		positive	0	0	0	0		aspiny		/api/v2/well_known_file_download/573436306	/api/v2/well_known_file_download/573436308						Mus musculus	570930840	Pvalb-IRES-Cre;Ai14-299810
571396942	Inh_13	Aspiny_12	ME_Inh_11	147.151752378938	664.76406881315	2.48076520975	38.8747626359	Pvalb-IRES-Cre	571396942	Pvalb-IRES-Cre;Ai14-299810.02.01.01	left	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a	210.913009298739	5.0	12.0	0.859911341872828	1.0283927922982299	full	659054681.0	646542287	-60.53125	1.26529300209714	0.0024131118110525198	1.11980465949426	230.0	7.6172251829138204	14.6692537313433	68.1697936591917	124.68743324279801	8.77419333333333	-75.931266784668	7581.0	7583.0	/external/mousecelltypes/prod982/specimen_571396942/min_xy_571396942.aff	9379.0	1308.3777645578698	7823.063357695501	0.811258316313244	positive	5	0	0	0		sparsely spiny	/api/v2/well_known_file_download/662055033	/api/v2/well_known_file_download/573436253	/api/v2/well_known_file_download/573436255						Mus musculus	570930840	Pvalb-IRES-Cre;Ai14-299810
571715883	Inh_10							Pvalb-IRES-Cre	571715883	Pvalb-IRES-Cre;Ai14-299815.03.02.01	right	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5								646416711	-63.187503814697294	1.4992569053282498	0.00209871967825743	1.1459185496055702	190.0	9.41288213040023	11.3312643678161	88.25140492179091	118.035778403282	7.25482	-70.18878173828121				8852.0	1041.6025643819198	3773.16010437091	0.653174022367879	positive	0	0	0	0		aspiny		/api/v2/well_known_file_download/574057522	/api/v2/well_known_file_download/574057524						Mus musculus	570930868	Pvalb-IRES-Cre;Ai14-299815
571867358	Inh_10	Aspiny_7	ME_Inh_14	221.434050266737	163.300647772097	2.53707757657999	9.72271397671	Pvalb-IRES-Cre	571867358	Pvalb-IRES-Cre;Ai14-301430.02.02.01	right	41	"""posteromedial visual area, layer 2/3"""	VISpm2/3	533	VISpm	2/3	174.25103760861802	5.0	25.0	0.868646658027068	1.00764010282776	full	637920212.0	659447163	-55.500003814697294	1.1237397536020501	5.6200546523215895e-05	0.521629233979554	350.0	8.20117211122899	9.22785046728972	108.36759910065001	97.5000336766243	9.63066	-74.7878875732422	5737.0	3899.0	/external/mousecelltypes/prod989/specimen_571867358/min_xy_571867358.aff	8650.00000000001	569.577011193245	4028.5967419976296	0.163384686586835	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/662055491	/api/v2/well_known_file_download/574057498	/api/v2/well_known_file_download/574057500						Mus musculus	570930896	Pvalb-IRES-Cre;Ai14-301430
571939040	Inh_6							Vipr2-IRES2-Cre	571939040	Vipr2-IRES2-Cre;Ai14-302667.05.01.01	left	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5								659450184	-59.5	1.9295723603754198	0.0534828178684186	0.43459304208619604	100.0	13.9682177952735	59.46	16.818028927009802	138.750061392784	5.07700666666667	-65.17946624755861				8771.599050055771	1277.0369082441698	8395.38191571432		positive	2	0	0	0		aspiny		/api/v2/well_known_file_download/574387223	/api/v2/well_known_file_download/574387225						Mus musculus	570930470	Vipr2-IRES2-Cre;Ai14-302667
